"id";"seed_id";"cited_paper_id";"is_influential"
2979;1098;1229;1
2983;1098;2406;0
2984;1098;1169;0
2985;1098;2407;1
2986;1098;1898;1
2987;1098;1599;0
2988;1098;1046;0
2989;1098;1899;1
2990;1098;1048;1
2991;1098;1602;0
2992;1098;1049;1
2993;1098;1234;0
2994;1098;1982;1
2995;1098;1235;1
2996;1098;1050;0
2997;1098;1439;1
2999;1098;1514;0
3004;1098;1604;1
3005;1098;1989;0
3006;1098;2410;0
3007;1098;2411;0
3008;1098;2412;1
3009;1098;1992;1
3010;1098;1993;1
3011;1098;2413;1
3012;1098;2414;0
3014;1098;1606;0
3015;1098;2416;1
3016;1098;2417;1
3020;1098;2000;0
3021;1098;1440;0
3022;1098;1242;0
3025;1098;2005;0
3027;1098;1441;0
3028;1098;2421;0
3029;1098;1609;0
3030;1098;2010;0
3032;1098;2423;0
3033;1098;1246;1
3034;1098;2015;0
3035;1098;2424;0
3036;1098;2425;1
3037;1098;2426;0
3039;1098;1368;1
3040;1098;1249;1
3041;1098;1172;1
3042;1098;2428;0
3043;1098;1058;0
3044;1098;1059;0
3046;1098;2022;1
3047;1098;2023;1
3049;1098;2025;0
3051;1098;2431;0
3052;1098;2432;0
3053;1098;2028;0
3054;1098;2433;0
3055;1098;2434;0
3056;1098;1063;1
3059;1098;2033;1
3060;1098;2436;0
3061;1098;1257;1
3062;1098;2037;1
3065;1098;1064;1
3066;1098;1620;1
3067;1098;1259;1
3068;1098;1260;0
3069;1098;2040;1
3070;1098;2439;1
3071;1098;1261;0
3074;1098;1262;1
3078;1098;1264;1
3082;1098;2443;0
3083;1098;2444;0
3084;1098;286;1
3085;1098;126;0
3087;1098;1071;1
3093;1098;2447;0
3102;1098;2453;0
3103;1098;2454;0
3104;1098;2455;0
3107;1098;2458;0
3110;1098;2460;0
3113;1098;2461;0
3114;1098;2081;0
3125;1098;2468;1
3136;1098;1832;0
3138;1098;1305;0
3149;1098;770;1
3170;1336;1345;0
3171;1336;2488;0
3172;1336;1347;0
3173;1336;744;0
3175;1336;2489;0
3176;1336;1351;0
3178;1336;966;0
3179;1336;748;0
3180;1336;1549;0
3181;1336;1352;0
3182;1336;1356;0
3184;1336;2381;1
3185;1336;1154;0
3186;1336;2491;0
3187;1336;2492;0
3188;1336;1027;0
3189;1336;1512;0
3191;1336;1230;0
3192;1336;2494;1
3194;1336;2431;0
3196;1336;2496;0
3197;1336;2458;0
3207;1336;770;1
3211;2504;2506;0
3212;2504;2507;0
3213;2504;2508;0
3214;2504;2509;1
3216;2504;2511;0
3217;2504;2512;0
3218;2504;2513;0
3219;2504;2514;0
3220;2504;2515;0
3221;2504;2516;0
3222;2504;2517;0
3223;2504;2518;0
3224;2504;2519;0
3225;2504;2520;0
3226;2504;1451;0
3227;2504;2521;0
3229;2504;2523;1
3230;2504;2524;0
3231;2504;2525;0
3232;2504;2526;0
3233;2504;2527;0
3234;2504;2528;0
3235;2504;2529;0
3236;2504;2530;0
3237;2504;2531;0
3238;2504;2532;0
3241;2504;705;1
3242;2504;2535;0
3243;2504;2536;0
3244;2504;2537;0
3245;2504;2538;1
3246;2504;2539;0
3247;2504;2540;0
3248;2504;2541;0
3249;2504;2542;0
3250;2504;2543;0
3252;2504;1872;0
3253;2504;2544;0
3254;2504;2545;0
3255;2504;2546;1
3256;2504;2547;0
3258;2504;2549;0
3259;2504;2550;0
3260;2504;2551;0
3261;2504;2552;0
3262;2504;2553;0
3263;2504;733;1
3264;2504;2554;0
3265;2504;2555;0
3266;2504;2556;1
3267;2504;2557;0
3268;2504;2558;0
3270;2504;2560;1
3271;2504;2561;0
3272;2504;2562;0
3273;2504;2563;1
3274;2504;739;1
3275;2504;2564;0
3276;2504;2565;0
3277;2504;2566;0
3278;2504;2276;0
3279;2504;2567;1
3282;2504;530;0
3284;2504;1343;0
3285;2504;2570;1
3286;2504;2571;0
3287;2504;2291;0
3288;2504;2572;0
3289;2504;1877;0
3291;2504;2574;0
3292;2504;2575;0
3293;2504;2576;0
3294;2504;2577;0
3295;2504;2578;0
3296;2504;2579;0
3297;2504;2580;0
3298;2504;2581;0
3299;2504;560;0
3300;2504;2582;1
3301;2504;2583;0
3302;2504;564;0
3303;2504;2584;0
3304;2504;567;0
3305;2504;2585;0
3306;2504;743;0
3308;2504;744;0
3309;2504;2587;0
3310;2504;745;1
3311;2504;2588;0
3312;2504;2589;0
3313;2504;2322;0
3314;2504;2323;0
3315;2504;2590;0
3316;2504;2591;0
3317;2504;2592;0
3319;2504;966;0
3324;2504;2597;0
3325;2504;748;0
3326;2504;2598;0
3327;2504;978;0
3328;2504;604;0
3329;2504;2599;0
3330;2504;2600;0
3331;2504;982;0
3332;2504;2601;0
3333;2504;749;1
3334;2504;1885;0
3335;2504;1555;0
3336;2504;2602;0
3337;2504;2603;0
3338;2504;1207;0
3339;2504;2604;0
3340;2504;752;0
3341;2504;2605;0
3342;2504;2606;0
3344;2504;999;0
3345;2504;2608;0
3346;2504;2609;0
3347;2504;1210;0
3348;2504;2610;0
3349;2504;2611;0
3353;2504;1930;0
3354;2504;1214;0
3355;2504;755;0
3357;2504;1722;0
3358;2504;2614;0
3359;2504;1027;0
3360;2504;2615;0
3361;2504;2616;0
3362;2504;1029;0
3363;2504;2617;0
3365;2504;2619;0
3368;2504;2394;0
3370;2504;93;0
3371;2504;2623;0
3372;2504;1228;0
3373;2504;1230;0
3374;2504;1599;0
3376;2504;1046;0
3377;2504;1048;0
3378;2504;2625;0
3380;2504;2627;0
3382;2504;1251;0
3384;2504;1063;0
3392;2504;879;0
3403;2504;1302;0
3405;2504;2642;1
3410;2504;770;0
3420;2653;2654;0
3421;2653;2655;0
3422;2653;2656;0
3423;2653;2657;0
3424;2653;2658;0
3425;2653;2659;0
3426;2653;2660;1
3427;2653;1872;0
3430;2653;2663;0
3431;2653;2664;0
3434;2653;2666;0
3435;2653;2667;0
3436;2653;2668;0
3437;2653;2669;0
3438;2653;2670;0
3439;2653;2671;0
3440;2653;2672;0
3441;2653;2673;0
3442;2653;2674;1
3443;2653;2675;1
3446;2653;2678;1
3449;2653;2681;0
3453;2653;2683;0
3455;2653;2685;1
3456;2653;2686;0
3457;2653;2687;1
3458;2653;2688;0
3460;2653;2690;0
3461;2653;2691;1
3468;2653;2698;0
3469;2653;2699;0
3470;2653;2700;0
3472;2653;2702;1
3473;2653;2703;1
3474;2653;2704;0
3476;2653;2706;0
3477;2653;2305;1
3478;2653;2707;1
3480;2653;2709;0
3481;2653;2710;0
3482;2653;2582;0
3483;2653;2316;0
3484;2653;2711;0
3486;2653;2585;0
3490;2653;2488;0
3492;2653;744;0
3493;2653;2716;1
3494;2653;1539;0
3495;2653;745;1
3496;2653;2717;0
3497;2653;2718;0
3498;2653;2719;0
3499;2653;2720;1
3500;2653;2721;0
3502;2653;2722;1
3503;2653;959;1
3504;2653;961;1
3505;2653;2723;0
3506;2653;2724;1
3508;2653;2726;0
3516;2653;2343;0
3517;2653;2731;0
3518;2653;2732;0
3519;2653;2733;0
3520;2653;2734;1
3521;2653;978;1
3522;2653;2735;1
3523;2653;2736;0
3524;2653;1551;0
3525;2653;2737;1
3526;2653;2600;0
3528;2653;2739;0
3529;2653;2601;0
3530;2653;1500;0
3531;2653;2740;0
3532;2653;2741;0
3533;2653;2742;1
3535;2653;988;0
3536;2653;2603;1
3538;2653;2744;1
3539;2653;1559;1
3540;2653;2745;0
3541;2653;2746;1
3542;2653;2747;1
3543;2653;1703;1
3544;2653;2748;0
3545;2653;2749;0
3546;2653;2750;0
3547;2653;2751;0
3548;2653;2752;0
3549;2653;999;1
3550;2653;1002;0
3551;2653;2753;1
3552;2653;2754;1
3553;2653;2755;1
3554;2653;2756;0
3557;2653;2758;1
3558;2653;2759;0
3559;2653;2760;0
3560;2653;2761;0
3562;2653;2763;1
3563;2653;2764;1
3565;2653;2766;0
3566;2653;2767;0
3567;2653;2768;1
3568;2653;1214;0
3570;2653;1427;0
3573;2653;2771;0
3574;2653;1027;0
3575;2653;1029;0
3577;2653;1949;0
3578;2653;1585;0
3579;2653;2773;0
3580;2653;89;0
3581;2653;1589;0
3582;2653;2774;0
3583;2653;1959;0
3585;2653;2775;0
3586;2653;93;1
3587;2653;2776;1
3589;2653;2399;0
3590;2653;2778;0
3591;2653;2779;0
3592;2653;2780;1
3593;2653;2781;0
3594;2653;1230;1
3595;2653;2782;0
3596;2653;1044;1
3597;2653;1231;0
3598;2653;2783;0
3599;2653;2407;0
3600;2653;1599;0
3601;2653;1048;1
3602;2653;2784;0
3603;2653;868;0
3605;2653;1055;0
3606;2653;1243;1
3608;2653;1057;0
3609;2653;2786;1
3610;2653;2787;0
3611;2653;2788;0
3612;2653;1059;0
3613;2653;2789;0
3614;2653;2790;0
3615;2653;2432;1
3616;2653;2791;1
3617;2653;2792;0
3618;2653;1767;0
3619;2653;2040;1
3624;2653;1070;0
3625;2653;126;1
3626;2653;1071;0
3630;2653;2067;0
3631;2653;2795;0
3644;2653;199;1
3645;2653;770;0
3650;2805;2806;0
3651;2805;2807;0
3652;2805;2808;0
3653;2805;2809;0
3654;2805;2810;0
3655;2805;2811;0
3656;2805;2812;1
3657;2805;2813;1
3658;2805;2814;1
3659;2805;2815;0
3660;2805;2816;0
3661;2805;2817;1
3662;2805;2818;0
3666;2805;2821;0
3667;2805;2685;0
3668;2805;2276;0
3670;2805;2823;1
3671;2805;2824;0
3672;2805;2825;0
3673;2805;2826;0
3678;2805;970;0
3679;2805;2733;0
3680;2805;2830;0
3681;2805;978;0
3682;2805;986;0
3683;2805;2741;0
3684;2805;1559;0
3685;2805;2831;0
3686;2805;2832;0
3687;2805;999;1
3688;2805;1003;0
3689;2805;1508;1
3690;2805;1010;1
3693;2805;1510;1
3695;2805;2833;0
3696;2805;2492;0
3698;2805;93;1
3700;2805;2414;0
3701;2805;2835;1
3703;2805;1063;0
3704;2805;1260;0
3705;2805;1262;0
3707;2805;1624;0
3708;2805;2838;0
3709;2805;126;1
3710;2805;1628;0
3735;2859;2862;1
3738;2859;2865;0
3739;2859;2866;1
3740;2859;2867;1
3745;2859;2872;1
3748;2859;1044;1
3749;2859;2875;0
3750;2859;2876;0
3751;2859;2877;1
3755;2859;2881;0
3770;2859;2791;0
3775;2859;2900;0
3778;2859;1071;0
3804;2859;2928;0
3808;2859;2932;0
3816;2859;2940;0
3834;2957;2958;1
3835;2957;2959;0
3836;2957;2960;0
3837;2957;2961;0
3838;2957;2962;1
3839;2957;2963;0
3840;2957;2707;0
3843;2957;2966;0
3844;2957;2967;0
3845;2957;2968;0
3846;2957;966;0
3848;2957;2351;1
3849;2957;2970;0
3850;2957;2971;1
3851;2957;2972;1
3853;2957;2608;1
3854;2957;2754;0
3855;2957;1011;0
3856;2957;2974;0
3857;2957;2975;0
3858;2957;755;1
3859;2957;2976;0
3860;2957;89;0
3862;2957;2978;0
3863;2957;2979;0
3864;2957;2980;0
3865;2957;868;1
3867;2957;2982;0
3868;2957;2983;0
3870;2957;2985;0
3879;2957;770;1
3880;2957;2993;0
3887;2999;3000;0
3888;2999;3001;0
3889;2999;3002;0
3890;2999;3003;0
3891;2999;3004;0
3892;2999;3005;0
3894;2999;3007;0
3895;2999;3008;0
3896;2999;3009;0
3897;2999;3010;0
3898;2999;3011;0
3899;2999;3012;0
3900;2999;3013;0
3901;2999;3014;0
3902;2999;3015;0
3903;2999;3016;0
3904;2999;3017;0
3905;2999;3018;0
3906;2999;3019;0
3908;2999;2815;0
3909;2999;3021;1
3910;2999;3022;0
3911;2999;3023;0
3914;2999;1543;0
3915;2999;3025;0
3916;2999;93;0
3919;2999;770;0
3924;3028;3032;1
3928;3028;3035;0
3949;3028;3054;0
3950;3028;3055;0
3965;3028;2108;0
3977;3028;1286;0
3988;3028;1302;1
3989;3028;3080;0
4009;2561;1872;0
4010;2561;3099;0
4011;2561;3100;0
4012;2561;3101;0
4013;2561;3102;0
4014;2561;3103;0
4015;2561;739;0
4016;2561;3104;0
4017;2561;3105;0
4018;2561;530;0
4019;2561;2963;0
4020;2561;3106;0
4021;2561;3107;0
4022;2561;1877;1
4023;2561;3108;0
4024;2561;3109;0
4025;2561;3110;0
4026;2561;3111;0
4028;2561;2574;0
4029;2561;2576;0
4031;2561;3114;0
4032;2561;3115;0
4033;2561;3116;0
4034;2561;3117;0
4035;2561;3118;1
4036;2561;3119;1
4037;2561;3120;0
4038;2561;3121;0
4041;2561;745;0
4042;2561;3124;0
4043;2561;3125;1
4044;2561;3126;0
4045;2561;1881;0
4046;2561;2592;0
4050;2561;3130;0
4051;2561;966;1
4052;2561;3131;0
4053;2561;3132;0
4054;2561;2343;1
4057;2561;3134;1
4059;2561;3135;0
4060;2561;2970;1
4062;2561;3136;1
4063;2561;983;1
4064;2561;2601;0
4065;2561;3137;1
4066;2561;749;1
4067;2561;1885;0
4068;2561;3138;0
4069;2561;3139;0
4070;2561;1555;1
4071;2561;3140;0
4072;2561;2742;0
4073;2561;2971;0
4074;2561;3141;1
4077;2561;3144;0
4078;2561;3145;0
4079;2561;995;1
4080;2561;3146;0
4081;2561;3147;0
4083;2561;3149;0
4084;2561;2972;0
4085;2561;3150;1
4086;2561;3151;0
4087;2561;2751;0
4088;2561;3152;0
4091;2561;3154;0
4092;2561;2610;0
4094;2561;3156;0
4097;2561;3159;0
4098;2561;1016;0
4099;2561;3160;0
4100;2561;3161;0
4101;2561;3162;0
4102;2561;3163;0
4103;2561;755;0
4105;2561;2614;1
4106;2561;3165;0
4107;2561;3166;0
4108;2561;3167;0
4109;2561;1027;0
4110;2561;2615;0
4111;2561;3168;0
4112;2561;2616;0
4114;2561;2619;0
4115;2561;3170;0
4116;2561;3171;0
4117;2561;3172;0
4119;2561;3173;0
4121;2561;3175;0
4122;2561;1894;0
4124;2561;3177;0
4125;2561;1220;0
4127;2561;3179;0
4128;2561;93;0
4129;2561;2979;0
4130;2561;3180;0
4131;2561;3181;0
4132;2561;2623;1
4133;2561;3182;0
4136;2561;1044;0
4137;2561;1231;0
4138;2561;1046;0
4139;2561;3185;1
4140;2561;3186;0
4142;2561;2627;0
4143;2561;3188;0
4144;2561;3189;1
4145;2561;1057;0
4146;2561;1247;1
4148;2561;3190;0
4150;2561;3192;0
4151;2561;1249;1
4152;2561;3193;0
4154;2561;1058;0
4155;2561;3195;0
4157;2561;3197;0
4159;2561;3199;0
4160;2561;3200;0
4162;2561;1063;1
4171;2561;3209;0
4172;2561;3210;0
4174;2561;2985;1
4176;2561;1065;0
4180;2561;1901;1
4181;2561;2054;0
4185;2561;1070;0
4186;2561;126;0
4188;2561;1071;0
4193;2561;2067;1
4196;2561;3220;0
4255;2561;3265;0
4269;2561;3275;0
4279;2561;770;1
4324;3321;3322;0
4325;3321;1872;0
4328;3321;2664;0
4330;3321;3326;0
4331;3321;3327;0
4332;3321;3328;0
4335;3321;3331;0
4336;3321;3332;0
4337;3321;3333;0
4338;3321;3334;0
4340;3321;3336;0
4341;3321;3337;0
4344;3321;3340;0
4347;3321;1246;0
4393;2675;2241;0
4394;2675;3388;0
4395;2675;3389;0
4396;2675;3390;0
4398;2675;3392;0
4399;2675;2821;0
4400;2675;2561;0
4401;2675;3103;1
4403;2675;4;0
4404;2675;739;0
4405;2675;2685;0
4406;2675;3394;0
4408;2675;3396;0
4409;2675;3397;0
4410;2675;2280;0
4411;2675;2567;0
4413;2675;1480;0
4414;2675;3398;0
4415;2675;3399;0
4416;2675;3400;0
4417;2675;3401;0
4418;2675;1877;0
4419;2675;3402;0
4420;2675;3403;0
4422;2675;3404;0
4423;2675;3405;0
4424;2675;3406;1
4425;2675;3407;0
4426;2675;3408;0
4427;2675;2580;0
4428;2675;3409;0
4429;2675;3410;0
4430;2675;2581;0
4431;2675;3411;0
4432;2675;3412;0
4433;2675;3413;0
4434;2675;3414;0
4435;2675;2826;0
4436;2675;2488;0
4437;2675;744;0
4438;2675;3415;0
4440;2675;3417;0
4441;2675;3418;0
4442;2675;3419;0
4443;2675;3420;0
4445;2675;3421;0
4447;2675;745;0
4448;2675;2589;0
4449;2675;3423;0
4450;2675;3424;0
4451;2675;2322;0
4452;2675;3425;0
4453;2675;3426;0
4454;2675;3427;0
4455;2675;3428;0
4457;2675;3430;0
4458;2675;3431;0
4459;2675;3125;0
4460;2675;1881;0
4461;2675;3432;0
4462;2675;2592;1
4463;2675;2329;0
4464;2675;2330;0
4465;2675;3433;0
4468;2675;3434;0
4472;2675;3437;0
4473;2675;3130;0
4475;2675;966;0
4476;2675;3439;0
4477;2675;3440;0
4478;2675;3441;0
4479;2675;3442;0
4482;2675;3444;0
4483;2675;3445;0
4485;2675;3447;0
4486;2675;3448;0
4487;2675;3449;0
4488;2675;3450;0
4489;2675;3451;0
4490;2675;3452;0
4491;2675;2733;0
4493;2675;3454;0
4494;2675;3455;0
4495;2675;3456;0
4496;2675;3457;0
4497;2675;2737;0
4498;2675;983;0
4499;2675;2601;0
4500;2675;1500;0
4501;2675;3458;0
4502;2675;3459;0
4503;2675;749;0
4504;2675;1885;0
4505;2675;3138;0
4506;2675;3460;0
4507;2675;1555;0
4508;2675;2369;0
4509;2675;3461;0
4511;2675;2603;1
4512;2675;3463;0
4513;2675;3464;0
4514;2675;1558;0
4515;2675;751;0
4516;2675;3465;0
4517;2675;3466;0
4518;2675;3467;0
4520;2675;2971;0
4521;2675;3469;0
4522;2675;3470;0
4523;2675;3471;0
4524;2675;3472;0
4525;2675;3473;0
4526;2675;1206;0
4527;2675;1207;0
4528;2675;3474;0
4529;2675;752;0
4530;2675;3475;0
4531;2675;3146;0
4532;2675;3476;0
4535;2675;3479;0
4537;2675;3481;0
4538;2675;2376;0
4539;2675;3482;0
4540;2675;3483;0
4541;2675;3150;0
4542;2675;3484;0
4544;2675;2606;0
4547;2675;3488;0
4548;2675;3489;0
4549;2675;2862;0
4550;2675;3490;0
4551;2675;2751;0
4554;2675;999;0
4555;2675;3492;0
4556;2675;2753;0
4557;2675;3154;0
4558;2675;1004;0
4560;2675;1006;0
4561;2675;3494;0
4562;2675;3495;0
4563;2675;3496;0
4564;2675;3497;0
4565;2675;3498;0
4566;2675;3499;0
4567;2675;3500;0
4568;2675;3501;0
4569;2675;3502;0
4570;2675;3503;0
4571;2675;3504;0
4573;2675;2866;0
4574;2675;1568;0
4575;2675;3505;0
4576;2675;3160;0
4577;2675;2974;0
4578;2675;3506;0
4580;2675;2867;0
4581;2675;3161;0
4582;2675;3508;0
4583;2675;3509;0
4584;2675;3163;0
4585;2675;3510;0
4586;2675;3511;0
4587;2675;1935;0
4588;2675;1214;0
4589;2675;755;0
4590;2675;3512;0
4591;2675;2388;0
4592;2675;1215;0
4593;2675;1936;0
4594;2675;3513;0
4596;2675;3515;0
4597;2675;3516;0
4598;2675;1428;0
4599;2675;3517;0
4600;2675;2491;0
4602;2675;3519;0
4603;2675;1582;1
4604;2675;3520;0
4606;2675;2615;0
4608;2675;2616;0
4610;2675;3524;0
4611;2675;3525;0
4612;2675;1432;0
4613;2675;3526;0
4614;2675;3527;0
4615;2675;3528;0
4616;2675;1732;0
4617;2675;1733;0
4618;2675;3529;0
4619;2675;3530;0
4620;2675;2619;1
4621;2675;3531;0
4622;2675;3532;0
4623;2675;3533;0
4624;2675;1586;0
4625;2675;1034;0
4626;2675;3534;0
4627;2675;3535;0
4628;2675;3536;0
4629;2675;3537;0
4630;2675;1434;0
4631;2675;1218;0
4634;2675;3540;0
4635;2675;1958;0
4636;2675;1220;1
4638;2675;2394;0
4640;2675;3543;0
4641;2675;2395;0
4645;2675;3545;0
4646;2675;93;1
4647;2675;3546;1
4648;2675;3547;0
4649;2675;3548;0
4650;2675;3549;0
4651;2675;3550;0
4652;2675;3551;0
4653;2675;2399;0
4654;2675;2778;1
4655;2675;3552;0
4658;2675;1228;0
4659;2675;3554;0
4660;2675;1229;0
4663;2675;3556;0
4664;2675;1230;0
4665;2675;1044;0
4666;2675;3557;0
4668;2675;2406;0
4669;2675;3559;0
4670;2675;3560;0
4671;2675;1231;0
4672;2675;3561;0
4673;2675;3562;0
4674;2675;1599;1
4675;2675;3563;0
4676;2675;3564;0
4677;2675;3565;0
4678;2675;1046;0
4679;2675;3566;0
4680;2675;3567;1
4681;2675;1049;0
4682;2675;1235;0
4683;2675;3568;0
4684;2675;1050;0
4685;2675;3569;0
4686;2675;3570;0
4687;2675;3571;0
4688;2675;2625;0
4689;2675;3186;0
4690;2675;3572;0
4691;2675;1988;0
4692;2675;1604;0
4693;2675;1239;0
4694;2675;3573;0
4695;2675;3574;0
4696;2675;3575;0
4697;2675;3576;0
4698;2675;3577;0
4699;2675;3578;0
4700;2675;3579;0
4701;2675;3580;0
4702;2675;3581;0
4704;2675;3582;0
4705;2675;2414;0
4706;2675;3583;0
4707;2675;2416;0
4708;2675;3584;0
4709;2675;3585;0
4710;2675;3586;0
4711;2675;3587;0
4712;2675;1997;0
4713;2675;3588;0
4714;2675;2627;1
4715;2675;3589;0
4716;2675;3189;0
4718;2675;3590;0
4719;2675;1243;0
4721;2675;3592;0
4723;2675;3593;0
4724;2675;3594;0
4725;2675;2007;1
4726;2675;1609;0
4727;2675;1246;0
4728;2675;3595;0
4729;2675;3596;0
4731;2675;3598;0
4732;2675;1249;0
4733;2675;3032;0
4734;2675;3193;0
4735;2675;1250;0
4736;2675;1058;0
4737;2675;3599;0
4738;2675;2790;0
4741;2675;3600;0
4742;2675;3601;1
4744;2675;3603;0
4745;2675;3604;0
4746;2675;2432;0
4747;2675;3605;0
4748;2675;2027;0
4749;2675;3606;0
4750;2675;3607;0
4751;2675;2792;0
4752;2675;3608;0
4753;2675;3609;0
4754;2675;3610;0
4755;2675;1063;1
4757;2675;3612;0
4761;2675;3614;0
4762;2675;1767;0
4763;2675;3615;0
4764;2675;1257;1
4768;2675;1258;0
4769;2675;1620;0
4771;2675;1259;0
4772;2675;1260;0
4773;2675;1065;0
4774;2675;3619;0
4775;2675;2040;0
4776;2675;3620;0
4777;2675;1261;0
4778;2675;3621;0
4779;2675;3622;0
4781;2675;1262;0
4782;2675;2900;0
4783;2675;1263;1
4784;2675;3623;1
4785;2675;1264;0
4786;2675;3624;0
4787;2675;1901;0
4788;2675;2054;0
4789;2675;3625;0
4790;2675;3626;0
4793;2675;1070;1
4794;2675;126;0
4797;2675;3629;0
4798;2675;3630;0
4799;2675;1071;0
4805;2675;2447;0
4808;2675;3635;0
4811;2675;3220;0
4814;2675;3640;0
4859;2675;1832;0
4865;2675;3668;0
4866;2675;770;0
4869;2675;3671;0
4895;3165;2616;1
4897;3165;3525;1
4898;3165;3690;0
4899;3165;3537;1
4900;3165;3546;0
4901;3165;3691;0
4902;3165;3550;0
4903;3165;3692;0
4904;3165;3559;0
4906;3165;1599;0
4907;3165;3565;0
4908;3165;3693;1
4909;3165;3576;0
4910;3165;3584;0
4911;3165;3589;1
4912;3165;3694;0
4913;3165;3695;0
4914;3165;3609;0
4915;3165;3619;0
4916;3165;2838;0
4918;3165;126;0
4919;3165;1071;0
4926;3165;1302;0
4940;3136;3706;0
4941;3136;3707;1
4942;3136;3708;1
4943;3136;3156;0
4944;3136;3709;1
4945;3136;3710;1
4954;3136;3719;1
4955;3136;3720;0
4956;3136;3721;0
4957;3136;3722;0
4958;3136;1946;0
4959;3136;3723;0
4960;3136;3537;1
4964;3136;93;0
4965;3136;3726;0
4966;3136;3181;1
4967;3136;2623;1
4968;3136;3727;0
4969;3136;1973;0
4970;3136;3728;0
4971;3136;2781;1
4973;3136;3730;0
4974;3136;3731;0
4975;3136;1053;0
4978;3136;3589;0
4979;3136;1057;1
4980;3136;2788;1
4981;3136;1058;0
4983;3136;3732;0
4984;3136;3733;0
4985;3136;3734;0
4987;3136;3736;0
4988;3136;3621;0
4990;3136;2054;0
4991;3136;126;0
5010;3136;2150;0
5025;3762;3763;0
5026;3762;3764;0
5027;3762;3765;0
5028;3762;1152;1
5029;3762;3766;0
5030;3762;3767;0
5031;3762;3768;0
5032;3762;3769;0
5033;3762;3770;0
5035;3762;1168;0
5036;3762;3771;0
5038;3762;2040;1
5040;3762;3773;0
5048;2520;3778;0
5049;2520;3779;0
5050;2520;3780;0
5051;2520;3781;1
5052;2520;3014;0
5053;2520;3782;0
5054;2520;3783;1
5055;2520;3784;0
5056;2520;3785;0
5057;2520;3786;0
5058;2520;3787;1
5059;2520;3788;0
5060;2520;3789;0
5061;2520;3790;0
5062;2520;3791;1
5064;2520;3793;0
5065;2520;3794;0
5066;2520;3795;1
5067;2520;3796;0
5068;2520;3797;0
5069;2520;3798;0
5070;2520;3799;0
5071;2520;2527;1
5073;2520;3801;0
5074;2520;3802;0
5075;2520;2529;1
5077;2520;3804;1
5079;2520;3806;0
5081;2520;3808;0
5082;2520;3809;0
5083;2520;3810;0
5084;2520;3811;0
5085;2520;3812;0
5086;2520;3813;0
5087;2520;3814;1
5088;2520;3815;1
5089;2520;3816;1
5090;2520;3817;0
5091;2520;3818;0
5092;2520;3819;1
5093;2520;3820;1
5094;2520;1457;1
5095;2520;3821;0
5096;2520;3822;1
5097;2520;3823;0
5098;2520;3824;1
5099;2520;3825;0
5100;2520;3826;0
5101;2520;3827;0
5102;2520;3828;0
5103;2520;3829;0
5104;2520;2660;1
5105;2520;3830;0
5106;2520;3831;1
5107;2520;3832;1
5108;2520;3833;0
5109;2520;721;0
5111;2520;3834;1
5112;2520;3835;0
5113;2520;3836;0
5114;2520;3837;1
5117;2520;3840;0
5119;2520;3842;0
5120;2520;3843;1
5121;2520;3100;1
5122;2520;3844;0
5123;2520;3845;0
5124;2520;3846;1
5125;2520;3847;0
5126;2520;3848;0
5127;2520;3849;0
5128;2520;3850;0
5129;2520;2241;0
5130;2520;3851;0
5132;2520;3102;0
5133;2520;3852;1
5134;2520;3853;0
5135;2520;739;0
5136;2520;2272;0
5137;2520;3104;1
5138;2520;3854;1
5139;2520;3855;1
5140;2520;2687;1
5141;2520;3105;0
5142;2520;2276;1
5143;2520;3856;1
5144;2520;3106;1
5145;2520;1479;0
5146;2520;3857;0
5147;2520;3858;0
5148;2520;2572;0
5149;2520;1877;0
5150;2520;1484;0
5151;2520;3108;1
5152;2520;3859;0
5153;2520;3860;0
5154;2520;3861;0
5155;2520;3404;0
5156;2520;3115;1
5157;2520;3862;1
5158;2520;2310;0
5159;2520;3863;0
5160;2520;3864;0
5161;2520;3865;0
5162;2520;2313;0
5163;2520;3866;0
5164;2520;3118;0
5165;2520;743;0
5166;2520;3867;0
5168;2520;2488;0
5169;2520;3119;0
5170;2520;744;0
5171;2520;2716;0
5172;2520;3869;1
5173;2520;3870;1
5174;2520;2721;0
5175;2520;2720;0
5176;2520;2722;0
5177;2520;2592;0
5180;2520;2343;1
5182;2520;1548;1
5183;2520;3873;1
5184;2520;3874;0
5185;2520;3875;0
